id,caption,media_type,media_url,permalink,thumbnail_url,timestamp,comments_count,media_product_type,boost_ads_list,impressions,reach,replies,saved,video_views,likes,comments,shares,plays,total_interactions,follows,profile_visits,profile_activity,navigation,ig_reels_video_view_total_time,ig_reels_avg_watch_time,clips_replays_count,ig_reels_aggregated_all_plays_count
18025755025941328,Come spend a morning at the studio with us. ☕️🎨 It begins with a hearty breakfast and a steaming cup of inspiration.,VIDEO,,https://www.instagram.com/reel/C3icgAlLH3l/,https://scontent.cdninstagram.com/v/t51.29350-15/428581293_694599016080782_7440178241263377633_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=18de74&_nc_ohc=CL46a5b6B9gQ7kNvgH4C-Ov&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=ADRBXak6s0FceEzeSlE-9SR&oh=00_AYAnlRCrLuEZgpcFYL0rsX3q-VKUJQ9x4ogyj3fJKxkaEQ&oe=6731F3A1,2024-02-19T17:56:16+0000,4,REELS,,,24710,,27,,436.0,4.0,20.0,26045.0,487.0,,,,,138135686.0,5297.0,7392.0,33643.0
18395471569064248,Look closely at our art and you’ll see love everywhere 💕  Happy Valentine’s Day from our hearts to yours!,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/427882416_1085288029459940_4391449076349910789_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=18de74&_nc_ohc=y52rRe5OxbgQ7kNvgEBMTDk&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=ADRBXak6s0FceEzeSlE-9SR&oh=00_AYDdgKetGWuMfWt1oaYmErT0Oo8EwBz1bimm5i6LjDVUuw&oe=6731CDED,https://www.instagram.com/p/C3VkRemLkzS/,,2024-02-14T17:53:09+0000,12,FEED,,18555.0,18252,,56,,824.0,12.0,9.0,,901.0,1.0,176.0,19.0,,,,,
18040351444660530,Explore the enchanting tiny world of Jean Pierre Weill’s Mini Collection - the perfect gift for your beloved ones! 💖 Discover more at jeanpierreweill.com ✨,VIDEO,,https://www.instagram.com/reel/C3S3PWJrVxQ/,https://scontent.cdninstagram.com/v/t51.29350-15/427467316_803571611565200_6381361151787552094_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=18de74&_nc_ohc=fhc0pxh0yyQQ7kNvgGdHkPN&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=ADRBXak6s0FceEzeSlE-9SR&oh=00_AYAaZ5U42Ho1ttcEEDkHEbl5HB8mJvsjzf6_i8zt40KAKQ&oe=6731DEC0,2024-02-13T16:41:23+0000,13,REELS,,,31891,,149,,846.0,13.0,74.0,34596.0,1082.0,,,,,253871566.0,7330.0,11505.0,46416.0
17972868458526096,Let the sounds of Venice serenade your soul 🎶💖 Dive into the romance of ‘Venice in Love’ – where every brushstroke whispers tales of passion and tranquility. Explore the enchantment at jeanpierreweill.com and let your heart drift along the canals. 🌊✨,VIDEO,https://instagram.fhfa1-1.fna.fbcdn.net/o1/v/t16/f1/m82/B342AB4EC9B64CAF4A3FD32C73B137A3_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLnVua25vd24tQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSJ9&_nc_ht=instagram.fhfa1-1.fna.fbcdn.net&_nc_cat=104&vs=1908181746270097_2527745165&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9CMzQyQUI0RUM5QjY0Q0FGNEEzRkQzMkM3M0IxMzdBM192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dLZ3JheG5RdVdBbWNWWUlBREpWYllsZl9qOUlicV9FQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJriIvIHb2YNAFQIoAkMzLBdANRDlYEGJNxgSZGFzaF9iYXNlbGluZV8xX3YxEQB1AAA%3D&ccb=9-4&oh=00_AYCRa2jZxcT63F4hSkSUueTLgOVMJQ8FAXLyX7LnomnUFA&oe=672E0C62&_nc_sid=1d576d,https://www.instagram.com/reel/C3QgyXarrIX/,https://scontent.cdninstagram.com/v/t51.29350-15/427447031_214867938315642_5186086548177026108_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=18de74&_nc_ohc=33ZbSNbMZUYQ7kNvgFH-7Ho&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=ADRBXak6s0FceEzeSlE-9SR&oh=00_AYAVb4sQdNceYYtqKKT7aEtPaR9pt1azRi-YwfvWDj5cLA&oe=6731F221,2024-02-12T18:47:34+0000,67,REELS,,,61286,,974,,4626.0,67.0,745.0,67117.0,6412.0,,,,,539002520.0,8026.0,18232.0,85918.0
17853665892121018,"Share the love to support local artists like us. ✨🙌🏼

Every like, share, and comment fuels our passion to keep creating magic. Thank you for being part of our journey! 💖",VIDEO,https://instagram.fhfa1-1.fna.fbcdn.net/o1/v/t16/f1/m82/58461D9652ED5B4A8F52979A3AC8AB8A_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLnVua25vd24tQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSJ9&_nc_ht=instagram.fhfa1-1.fna.fbcdn.net&_nc_cat=108&vs=1607178196719349_3964677353&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC81ODQ2MUQ5NjUyRUQ1QjRBOEY1Mjk3OUEzQUM4QUI4QV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dCSnphUm5JVTVQZFVia0VBSjYyajZ2SDVfOUJicV9FQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJsDOrJSoupJAFQIoAkMzLBdAJ92yLQ5WBBgSZGFzaF9iYXNlbGluZV8xX3YxEQB1AAA%3D&ccb=9-4&oh=00_AYAGvs1OC-rNOkt8alsoj1zmPtlV8wj7A792wsj9nofIAQ&oe=672DDD7A&_nc_sid=1d576d,https://www.instagram.com/reel/C3GY0GsPPv6/,https://scontent.cdninstagram.com/v/t51.29350-15/425532353_762275119115089_5111271567438539162_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=18de74&_nc_ohc=Mbtk5PXZPTwQ7kNvgFxN2gv&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=ADRBXak6s0FceEzeSlE-9SR&oh=00_AYBVdvUyjv06oz1RdTQCnwyveIKxCM0Wf2aoNX8ycqLd5w&oe=6731F81B,2024-02-08T20:25:20+0000,84,REELS,,,89813,,864,,6383.0,84.0,381.0,91794.0,7712.0,,,,,542697079.0,5910.0,26918.0,122100.0
17999355467426755,"We’re so excited to share this new piece with you of the Cave of Machpelah, now available in a petite size! Explore more at jeanpierreweill.com ✨",VIDEO,,https://www.instagram.com/reel/C3DmEP0LTBr/,https://scontent.cdninstagram.com/v/t51.29350-15/426619240_24804247239223200_5318456108961412452_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=18de74&_nc_ohc=8KHv9e9W5joQ7kNvgFPL2vL&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=ADRBXak6s0FceEzeSlE-9SR&oh=00_AYA94Nt4XXvBEzmCOb6GUzXhEkYo_Z1Bv3U9yXbAaEtv8Q&oe=6731F224,2024-02-07T18:26:28+0000,26,REELS,,,36878,,277,,1496.0,26.0,169.0,41182.0,1968.0,,,,,352615664.0,8554.0,9503.0,52058.0
18054871666538668,Brushing off those Monday blues with a splash of creativity at the art studio! 🎨💙,VIDEO,,https://www.instagram.com/reel/C2-zyeeLt4C/,https://scontent.cdninstagram.com/v/t51.29350-15/425755392_7044214985667603_4414550152804186724_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=18de74&_nc_ohc=I0pKGY8XJMUQ7kNvgHM6QCm&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=ADRBXak6s0FceEzeSlE-9SR&oh=00_AYBhpDqT2uYqeZZ5hs1m-btEuQu4OHWx3ehc5HIKl8ZobA&oe=6731EFDE,2024-02-05T21:49:19+0000,21,REELS,,,26221,,115,,715.0,21.0,44.0,28359.0,895.0,,,,,170386311.0,6001.0,7591.0,37582.0
17999483948387404,"Did you catch yesterday’s Q&A session on our stories? 🤔💬 Check out our Q&A highlight to see them all.

If you have more questions, run to our stories and ask them before the option is gone!",IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/423807762_921172669624669_7537269084102530785_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=18de74&_nc_ohc=CrmxVAEECHEQ7kNvgHTNtmh&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=ADRBXak6s0FceEzeSlE-9SR&oh=00_AYB7eFg1PkJVcbehWclH5l6mQRGyo2jyVhBHOQ5MR0knTg&oe=6731EFCB,https://www.instagram.com/p/C2xcp9zLutL/,,2024-01-31T17:13:56+0000,0,FEED,,14687.0,14023,,5,,197.0,0.0,1.0,,203.0,10.0,143.0,21.0,,,,,
17851439859131081,Hello everyone! What’s next to your coffee today? ☕ 🖌️,VIDEO,https://instagram.fhfa1-1.fna.fbcdn.net/o1/v/t16/f1/m82/0846DA501E0B5503128609EC41C7D59F_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLnVua25vd24tQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSJ9&_nc_ht=instagram.fhfa1-1.fna.fbcdn.net&_nc_cat=101&vs=896802965314904_750060289&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8wODQ2REE1MDFFMEI1NTAzMTI4NjA5RUM0MUM3RDU5Rl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dObDNPQm5ZaXlNTFVQTURBTDB0S3FkbGlUNXlicV9FQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJrCF3Y3xpfs%2FFQIoAkMzLBdAIjMzMzMzMxgSZGFzaF9iYXNlbGluZV8xX3YxEQB1AAA%3D&ccb=9-4&oh=00_AYDvWkTN7ETfho9FGqOWfS348J_GImGM49LNpUTxeh7dnA&oe=672DECE5&_nc_sid=1d576d,https://www.instagram.com/reel/C2u_6hSr4vz/,https://scontent.cdninstagram.com/v/t51.29350-15/424467911_1573696619846504_2336667080920188651_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=18de74&_nc_ohc=SLWMvTxNsTsQ7kNvgFMV5kc&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=ADRBXak6s0FceEzeSlE-9SR&oh=00_AYC0vxC88bjQ5h5UZSK5MMIYMLGVVXtWW0LKRgt1D8SSuQ&oe=6731D013,2024-01-30T18:25:29+0000,51,REELS,,,45695,,273,,2351.0,51.0,194.0,47512.0,2869.0,,,,,312924950.0,6580.0,24943.0,75261.0
18012067982278625,Come with me and you’ll be in a world of pure imagination! 🎶🎨🖌️,VIDEO,https://instagram.fhfa1-1.fna.fbcdn.net/o1/v/t16/f1/m82/E742716BC32D74D11DEA4C12BDE46488_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLnVua25vd24tQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSJ9&_nc_ht=instagram.fhfa1-1.fna.fbcdn.net&_nc_cat=107&vs=283891751076077_110215681&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9FNzQyNzE2QkMzMkQ3NEQxMURFQTRDMTJCREU0NjQ4OF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dKVTdNQmxLRGRidGdFTUNBQTF6UldYN2hSc2xicV9FQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJoiTtcOJ1fI%2FFQIoAkMzLBdAKQGJN0vGqBgSZGFzaF9iYXNlbGluZV8xX3YxEQB1AAA%3D&ccb=9-4&oh=00_AYC6hbIWleqAAQw2-u3mlNcIXJ-mRaD_5ucodrb9aitwnQ&oe=672DEC03&_nc_sid=1d576d,https://www.instagram.com/reel/C2sPXWsr2f4/,https://scontent.cdninstagram.com/v/t51.29350-15/424428617_310869854790528_1861726043040531994_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=18de74&_nc_ohc=rvRjg_u38yYQ7kNvgEZnqYO&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=ADRBXak6s0FceEzeSlE-9SR&oh=00_AYCyU6MIMvx-y-8MOYht9v7LG_q4xMAqUGxao867u-Fp2Q&oe=6731CF85,2024-01-29T16:42:32+0000,34,REELS,,,46896,,379,,1832.0,34.0,153.0,49912.0,2398.0,,,,,289235543.0,5791.0,14455.0,66393.0
18015430165923119,"Fun, fun, fun at the art studio. ✨🎨

Did you know we have a Mini Collection full of incredible designs? Check it out at jeanpierreweill.com 🛒",VIDEO,https://instagram.fhfa1-1.fna.fbcdn.net/o1/v/t16/f1/m82/BA4D40A5B3ECCA53E416495539A87784_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLnVua25vd24tQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSJ9&_nc_ht=instagram.fhfa1-1.fna.fbcdn.net&_nc_cat=108&vs=345186385101480_2373531343&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9CQTRENDBBNUIzRUNDQTUzRTQxNjQ5NTUzOUE4Nzc4NF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dHS2dOUmxQVWUwUjFkd0VBTm5NUW9tcmJzaGVicV9FQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJpbuqtbigYNAFQIoAkMzLBdAFoo9cKPXChgSZGFzaF9iYXNlbGluZV8xX3YxEQB1AAA%3D&ccb=9-4&oh=00_AYA22-3Wq_sFVNjzjdF3rPmdeNEhzt3ffFz0IEA7c9I1Cg&oe=672DFC7A&_nc_sid=1d576d,https://www.instagram.com/reel/C2iORl5R60f/,https://scontent.cdninstagram.com/v/t51.29350-15/422973356_3722493471314852_8769262708765960361_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=18de74&_nc_ohc=LdMt3ZOXGrsQ7kNvgFBZqgA&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=ADRBXak6s0FceEzeSlE-9SR&oh=00_AYC9Lcgfa9ooIsjNJvwNluDbqkzqdIXrk1p99oYM1B3tlw&oe=6731DA85,2024-01-25T19:20:54+0000,10,REELS,,,32351,,132,,637.0,10.0,32.0,34191.0,811.0,,,,,155483748.0,4542.0,16744.0,52196.0
17942850584780329,"This Valentine’s Day, gift your loved one the timeless beauty of art. Discover unique pieces at jeanpierreweill.com with worldwide shipping! 💕🎨✨",CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/421985965_418513463849119_7311334447450708321_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=18de74&_nc_ohc=5G9twtCMbEEQ7kNvgH83Z7P&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=AGa7lQfLcw4QxtOs8gaZNbH&oh=00_AYDFkHCCf6YY13pIDXjDEia-uaOJjzyST5GZpGAG4lLnEg&oe=6731E9DA,https://www.instagram.com/p/C2fhsP8rU1Q/,,2024-01-24T18:11:37+0000,4,FEED,,17093.0,14026,,63,,459.0,4.0,16.0,,542.0,1.0,146.0,37.0,,,,,
17921534033836490,"Imagine your favorite Petite Collection masterpiece taking center stage in your space, but 4X larger! 😍 

✈️ Free expedited worldwide shipping.",VIDEO,https://instagram.fhfa1-1.fna.fbcdn.net/o1/v/t16/f1/m82/DB41CAA38949ACA2F905958A508AFA83_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLnVua25vd24tQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSJ9&_nc_ht=instagram.fhfa1-1.fna.fbcdn.net&_nc_cat=103&vs=355898787217236_2692782525&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9EQjQxQ0FBMzg5NDlBQ0EyRjkwNTk1OEE1MDhBRkE4M192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dKOVhKUmxDbXBpaERZWVpBS2FkeW52QXUzRXNicV9FQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJuimt%2FK4u8k%2FFQIoAkMzLBdAJQrAgxJumBgSZGFzaF9iYXNlbGluZV8xX3YxEQB1AAA%3D&ccb=9-4&oh=00_AYDNJYT8jKqUS7yFXE-mE11eVw5pO476JMaRNs_s5UDR7g&oe=672DD93F&_nc_sid=1d576d,https://www.instagram.com/reel/C2cySMPLnuv/,https://scontent.cdninstagram.com/v/t51.29350-15/420651706_1768998966901192_4517370826580962300_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=18de74&_nc_ohc=H4npQ2-mRsUQ7kNvgE7WdJL&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=AGa7lQfLcw4QxtOs8gaZNbH&oh=00_AYABtEs3SYFSU01BI99E46PjtvDFC9fZUK1-c0nn65uRhQ&oe=6731F1D9,2024-01-23T16:39:56+0000,49,REELS,,,64422,,311,,2707.0,49.0,108.0,64686.0,3175.0,,,,,443859888.0,6857.0,26103.0,93220.0
17912265005864266,"Dive into the enchanting details of Cafe d’artistes, where magic resides in every sip of coffee, every shared dance step, and every whispered idea.

Inspired by Van Gogh’s starlit nights and the love-filled dance of Renoir’s Bougival. ✨☕💃",CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/419630321_700802588848342_2895542725975990113_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=18de74&_nc_ohc=DnfAhV_oCVoQ7kNvgFuf451&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=AGa7lQfLcw4QxtOs8gaZNbH&oh=00_AYABCigngIA9-PpyZqGXGHVYsoHMU2TIgvHiRiEEezymIg&oe=6731D982,https://www.instagram.com/p/C2NhS7UrkFl/,,2024-01-17T18:21:49+0000,55,FEED,,36652.0,31331,,321,,2424.0,55.0,86.0,,2886.0,16.0,536.0,133.0,,,,,
17952720818725736,Where the magic happens 🎨✨,VIDEO,https://instagram.fhfa1-1.fna.fbcdn.net/o1/v/t16/f1/m82/E94ECB250E9C1AD275F8BE856C31B681_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLnVua25vd24tQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSJ9&_nc_ht=instagram.fhfa1-1.fna.fbcdn.net&_nc_cat=102&vs=885865166340264_3328987612&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9FOTRFQ0IyNTBFOUMxQUQyNzVGOEJFODU2QzMxQjY4MV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dLNFFDaG5adVh5UFMzVUZBSFhGd3U2MkFNUXVicV9FQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJs7TlfuZj4pAFQIoAkMzLBdAMZdLxqfvnhgSZGFzaF9iYXNlbGluZV8xX3YxEQB1AAA%3D&ccb=9-4&oh=00_AYDIsbhwmUKIWFcNWM212UC3UzQ71R5hyn78sHYqgjWJCA&oe=672DF810&_nc_sid=1d576d,https://www.instagram.com/reel/C2LNVypvsZu/,https://scontent.cdninstagram.com/v/t51.29350-15/420035610_347708031520999_3143621022360892848_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=18de74&_nc_ohc=2CV4U0g_WCwQ7kNvgEKz3qM&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=AGa7lQfLcw4QxtOs8gaZNbH&oh=00_AYAnHRedqjlHh-9aVgTYXnWYgh_En8TwEjCuwWBLf3dFNA&oe=6731FE75,2024-01-16T20:50:58+0000,30,REELS,,,38045,,164,,1501.0,30.0,80.0,37579.0,1775.0,,,,,248743056.0,6611.0,10467.0,48046.0
17983486202624847,"Dive into the enchantment of ‘Milk and Honey’ 🎨✨ 

Do you ever wonder what Jerusalem - Ir Shalem, the City of Peace, holds in her heart?

 🕊️🍯 Uncover the magic as hints of the Holy Land’s seven species come to life, revealing the abundant bounty within the brushstrokes. Can you spot them all? 🧐",VIDEO,,https://www.instagram.com/reel/C2IrERNvqsp/,https://scontent.cdninstagram.com/v/t51.29350-15/419032428_1473692610172516_6811140989109249746_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=18de74&_nc_ohc=SAGBX4h7MsMQ7kNvgGn4IEC&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=AGa7lQfLcw4QxtOs8gaZNbH&oh=00_AYBABYHbYfHnphOVVjA8pYsqZLYinS6go1eT-5dFsCGnBg&oe=6731DAF2,2024-01-15T21:15:49+0000,96,REELS,,,50535,,582,,3600.0,96.0,513.0,57183.0,4791.0,,,,,608264631.0,10628.0,12183.0,69366.0
17995122680396760,"🎉 Giveaway is closed! 🎨

We have a winner! Congratulations @mirrorunderthestars ✨",IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/418392557_1421810565087113_6432724407782478432_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=18de74&_nc_ohc=FAmN7x27-JgQ7kNvgHNABQ1&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=AGa7lQfLcw4QxtOs8gaZNbH&oh=00_AYBDgW0dIBJpsYjvmOGvZhItpg_qA2K-gIuwueVQrjQZOA&oe=6731CDBD,https://www.instagram.com/p/C17ks0cLqLW/,,2024-01-10T19:05:15+0000,917,FEED,,36875.0,34530,,92,,1142.0,917.0,123.0,,2274.0,103.0,678.0,141.0,,,,,
17993581853286465,"We’re all about family and connection at our studio. ❤️ If this sounds up your alley, follow along!",VIDEO,https://instagram.fhfa1-1.fna.fbcdn.net/o1/v/t16/f1/m82/094D3E327C26A2F76341058AB1B4879C_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLnVua25vd24tQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSJ9&_nc_ht=instagram.fhfa1-1.fna.fbcdn.net&_nc_cat=102&vs=895552079019941_958922783&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8wOTREM0UzMjdDMjZBMkY3NjM0MTA1OEFCMUI0ODc5Q192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dDcE4yUmlzbEpsdUNVa0RBSFRJQlE2MjBGb0VicV9FQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJsrC8oKu7f0%2FFQIoAkMzLBdAMsQYk3S8ahgSZGFzaF9iYXNlbGluZV8xX3YxEQB1AAA%3D&ccb=9-4&oh=00_AYAv_H1xSwFikZi4cEey9iGqjPfxmnixovY1IcFnPr9mjg&oe=672E095C&_nc_sid=1d576d,https://www.instagram.com/reel/C15ExwLPZ3a/,https://scontent.cdninstagram.com/v/t51.29350-15/417795985_873778514230609_9121191815952767543_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=18de74&_nc_ohc=W8TJTXIGrGMQ7kNvgE9UWSH&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=AGa7lQfLcw4QxtOs8gaZNbH&oh=00_AYB_GkFXYzI2W-tUnpE5K-uKfnzgp6H8peEV6yga-Z_o5A&oe=6731E414,2024-01-09T19:49:36+0000,266,REELS,,,964174,,8956,,82793.0,266.0,4595.0,1004943.0,96610.0,,,,,10853532900.0,10798.0,315044.0,1338578.0
18044701780590978,"Our petite “NY Jazz”  blossoms in its largest form at the studio! 🎨✨ 

Want a closer look? Let me know in the comments!",VIDEO,https://instagram.fhfa1-1.fna.fbcdn.net/o1/v/t16/f1/m82/4A44244352D5CA91136D1D2B34A481A1_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLnVua25vd24tQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSJ9&_nc_ht=instagram.fhfa1-1.fna.fbcdn.net&_nc_cat=108&vs=1072161514127531_2977935955&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC80QTQ0MjQ0MzUyRDVDQTkxMTM2RDFEMkIzNEE0ODFBMV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dOY1kxUmpFTzVSUG8wRUJBRGVJZnVkU1JyZC1icV9FQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJoKRxMfx0olAFQIoAkMzLBdAJ%2B4UeuFHrhgSZGFzaF9iYXNlbGluZV8xX3YxEQB1AAA%3D&ccb=9-4&oh=00_AYBZGaxjW8HGjU-OCn98eUCeB-kiyc1UKUgfscDyPxMzag&oe=672DE11A&_nc_sid=1d576d,https://www.instagram.com/reel/C12tvsLrbkg/,https://scontent.cdninstagram.com/v/t51.29350-15/418012834_747180893939091_3564084440130029515_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=18de74&_nc_ohc=dWJM0HiAZ7UQ7kNvgEBDi7J&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=AGa7lQfLcw4QxtOs8gaZNbH&oh=00_AYDLdwq6ofyqS4RAliyiJHVmV7ip0mBqY3vAmk1a32dfig&oe=6731D4FA,2024-01-08T21:48:43+0000,52,REELS,,,48325,,220,,2534.0,52.0,92.0,52657.0,2898.0,,,,,369587289.0,7012.0,17801.0,70458.0
